InvoiceNo,InvoiceDate,StockCode,Quantity
566581,2017-10-12,21770,1
566581,2017-10-12,22185,1
566581,2017-10-12,21175,1
566581,2017-10-12,21745,1
566581,2017-10-12,22189,1
566581,2017-10-12,22188,1
566581,2017-10-12,22178,1
566581,2017-10-12,21135,1
566581,2017-10-12,22169,1
566581,2017-10-12,22219,25
566581,2017-10-12,22155,1
566581,2017-10-12,21809,1
566581,2017-10-12,21810,6
566581,2017-10-12,21817,5
566581,2017-10-12,21819,1
566581,2017-10-12,21818,1
566581,2017-10-12,22295,5
566581,2017-10-12,22293,2
566581,2017-10-12,22156,1
566581,2017-10-12,21385,1
566581,2017-10-12,22294,1
566581,2017-10-12,21389,1
566581,2017-10-12,21390,5
566583,2017-10-12,21257,1
566583,2017-10-12,21259,1
566585,2017-10-12,21166,1
566585,2017-10-12,21175,1
566586,2017-10-12,21976,1
566586,2017-10-12,21977,11
566587,2017-10-12,22149,1
566587,2017-10-12,22147,1
566587,2017-10-12,22271,51
566587,2017-10-12,22273,2
566587,2017-10-12,22274,1
566587,2017-10-12,21224,1
566587,2017-10-12,21220,2
566587,2017-10-12,21677,50
566587,2017-10-12,21679,1
566587,2017-10-12,21719,1
566587,2017-10-12,21703,5
566587,2017-10-12,21704,1
566589,2017-10-12,22112,3
566589,2017-10-12,22111,1
566589,2017-10-12,22114,2
566589,2017-10-12,20971,1
566589,2017-10-12,20972,5
566589,2017-10-12,22147,1
566589,2017-10-12,21931,258
566589,2017-10-12,20728,1
566589,2017-10-12,20725,2
566589,2017-10-12,22086,60
566590,2017-10-12,22109,1
566590,2017-10-12,22064,1
566590,2017-10-12,21731,1
566590,2017-10-12,21790,75
566590,2017-10-12,21509,5
566590,2017-10-12,21507,1
566590,2017-10-12,21508,3
566591,2017-10-12,15056,1
566591,2017-10-12,15056,1
566591,2017-10-12,20679,1
566591,2017-10-12,15060,1
566591,2017-10-12,21928,2
566591,2017-10-12,21931,2
566591,2017-10-12,21929,5
566591,2017-10-12,17012,1
566591,2017-10-12,17012,20
566591,2017-10-12,17012,2
566591,2017-10-12,17012,25
566591,2017-10-12,21506,1
566591,2017-10-12,22023,2
566591,2017-10-12,22024,1
566591,2017-10-12,21519,5
566591,2017-10-12,17084,1
566591,2017-10-12,21167,1
566591,2017-10-12,17084,1
566591,2017-10-12,17084,1
566591,2017-10-12,17084,1
566591,2017-10-12,17084,1
566592,2017-10-12,21209,3
566592,2017-10-12,21194,2
566592,2017-10-12,21208,10
566592,2017-10-12,21035,1
566592,2017-10-12,21154,12
566593,2017-10-12,22035,2
566594,2017-10-12,21407,1
566594,2017-10-12,22111,1
566594,2017-10-12,22112,4
566595,2017-10-12,21975,1
566595,2017-10-12,21213,1
566595,2017-10-12,21212,1
566595,2017-10-12,21977,1
566595,2017-10-12,22094,5
566595,2017-10-12,22096,1
566595,2017-10-12,22138,1
566596,2017-10-12,15056,1
566596,2017-10-12,22178,1
566599,2017-10-12,21504,1
566599,2017-10-12,22029,5
566599,2017-10-12,20685,1
566599,2017-10-12,21524,1
566599,2017-10-12,21679,1
566599,2017-10-12,21675,2
566599,2017-10-12,21676,100
566599,2017-10-12,21677,1
566599,2017-10-12,21987,7
566599,2017-10-12,22068,10
566599,2017-10-12,21733,1
566599,2017-10-12,21833,1
566599,2017-10-12,22112,1
566599,2017-10-12,22114,1
566599,2017-10-12,22111,1
566599,2017-10-12,20727,1
566599,2017-10-12,21931,1
566599,2017-10-12,21930,1
566599,2017-10-12,22302,1
566599,2017-10-12,21988,2
566599,2017-10-12,21989,2
566599,2017-10-12,21080,1
566600,2017-10-12,16008,1
566600,2017-10-12,15060,1
566600,2017-10-12,21669,1
566600,2017-10-12,21731,1
566600,2017-10-12,22115,2
566600,2017-10-12,21212,1
566600,2017-10-12,20724,1
566601,2017-10-12,21926,20
566601,2017-10-12,21927,5
566601,2017-10-12,21932,1
566601,2017-10-12,20717,1
566601,2017-10-12,21794,1
566601,2017-10-12,22169,1
566601,2017-10-12,21535,40
566601,2017-10-12,22070,7
566601,2017-10-12,21109,1
566601,2017-10-12,21364,1
566601,2017-10-12,22113,3
566601,2017-10-12,22083,1
566601,2017-10-12,20652,1
566601,2017-10-12,15056,1
566601,2017-10-12,22193,2
566601,2017-10-12,20982,1
566601,2017-10-12,22070,1
566601,2017-10-12,21745,27
566601,2017-10-12,20657,4
566601,2017-10-12,21866,1
566601,2017-10-12,20712,41
566601,2017-10-12,20717,3
566601,2017-10-12,21000,1
566601,2017-10-12,21866,1
566602,2017-10-12,21356,25
566602,2017-10-12,21394,1
566602,2017-10-12,21494,1
566602,2017-10-12,21506,1
566602,2017-10-12,21507,1
566602,2017-10-12,21509,2
566602,2017-10-12,21555,1
566602,2017-10-12,21629,2
566602,2017-10-12,21731,5
566602,2017-10-12,21787,1
566602,2017-10-12,21789,1
566602,2017-10-12,21790,2
566602,2017-10-12,21811,1
566602,2017-10-12,21905,1
566602,2017-10-12,21906,3
566602,2017-10-12,21915,1
566602,2017-10-12,21931,1
566602,2017-10-12,21932,1
566602,2017-10-12,21934,1
566602,2017-10-12,21935,1
566602,2017-10-12,21942,1
566602,2017-10-12,21993,1
566602,2017-10-12,22035,1
566602,2017-10-12,22041,2
566602,2017-10-12,22043,1
566602,2017-10-12,22069,1
566602,2017-10-12,22071,1
566602,2017-10-12,22074,1
566602,2017-10-12,22076,1
566602,2017-10-12,22077,1
566602,2017-10-12,22081,1
566602,2017-10-12,22086,1
566602,2017-10-12,22107,1
566602,2017-10-12,22108,1
566602,2017-10-12,22112,1
566602,2017-10-12,22114,1
566602,2017-10-12,22123,1
566602,2017-10-12,22135,4
566602,2017-10-12,22153,2
566602,2017-10-12,22166,1
566602,2017-10-12,22169,1
566602,2017-10-12,22196,2
566602,2017-10-12,22212,1
566602,2017-10-12,22219,1
566602,2017-10-12,22227,1
566602,2017-10-12,22231,1
566602,2017-10-12,22233,1
566602,2017-10-12,15036,1
566602,2017-10-12,20713,1
566602,2017-10-12,20719,1
566602,2017-10-12,20723,2
566602,2017-10-12,20728,1
566602,2017-10-12,20733,1
566602,2017-10-12,20774,1
566602,2017-10-12,20777,10
566602,2017-10-12,20914,1
566602,2017-10-12,20977,1
566602,2017-10-12,20978,20
566602,2017-10-12,21172,1
566602,2017-10-12,21212,1
566602,2017-10-12,21232,1
566602,2017-10-12,21258,3
566602,2017-10-12,21260,20
566602,2017-10-12,21314,1
566602,2017-10-12,21933,1
566603,2017-10-12,10135,50
566603,2017-10-12,16237,1
566603,2017-10-12,20682,1
566603,2017-10-12,20711,10
566603,2017-10-12,20712,1
566603,2017-10-12,20713,40
566603,2017-10-12,20717,1
566603,2017-10-12,20725,25
566603,2017-10-12,20728,7
566603,2017-10-12,20774,1
566603,2017-10-12,20777,3
566603,2017-10-12,20914,1
566603,2017-10-12,20978,1
566603,2017-10-12,20979,6
566603,2017-10-12,21094,75
566603,2017-10-12,21137,2
566603,2017-10-12,21166,1
566603,2017-10-12,21224,1
566603,2017-10-12,21232,1
566603,2017-10-12,21260,1
566603,2017-10-12,21262,2
566603,2017-10-12,21328,5
566603,2017-10-12,21494,1
566603,2017-10-12,21555,1
566603,2017-10-12,21703,1
566603,2017-10-12,21715,1
566603,2017-10-12,21716,1
566603,2017-10-12,21755,1
566603,2017-10-12,21773,1
566603,2017-10-12,21774,1
566603,2017-10-12,21775,5
566603,2017-10-12,21802,1
566603,2017-10-12,21880,1
566603,2017-10-12,21888,10
566603,2017-10-12,21889,1
566603,2017-10-12,21890,1
566603,2017-10-12,21892,1
566603,2017-10-12,21905,2
566603,2017-10-12,21906,3
566603,2017-10-12,21908,1
566603,2017-10-12,21913,1
566603,2017-10-12,21915,1
566603,2017-10-12,21931,1
566603,2017-10-12,21934,1
566603,2017-10-12,21935,4
566603,2017-10-12,21975,1
566603,2017-10-12,21977,1
566603,2017-10-12,21980,60
566603,2017-10-12,21981,1
566603,2017-10-12,21991,1
566603,2017-10-12,21992,5
566603,2017-10-12,21993,1
566603,2017-10-12,22030,1
566603,2017-10-12,22105,1
566603,2017-10-12,22107,1
566603,2017-10-12,22189,5
566603,2017-10-12,22190,1
566603,2017-10-12,22193,1
566603,2017-10-12,22215,1
566603,2017-10-12,22216,1
566603,2017-10-12,22303,1
566603,2017-10-12,20724,1
566604,2017-10-12,21990,3
566604,2017-10-12,22119,1
566604,2017-10-12,22118,1
566604,2017-10-12,22149,1
566604,2017-10-12,22142,1
566604,2017-10-12,22144,1
566604,2017-10-12,22086,1
566604,2017-10-12,20760,2
566604,2017-10-12,20755,2
566604,2017-10-12,20758,1
566604,2017-10-12,16161,5
566604,2017-10-12,20727,1
566604,2017-10-12,20728,1
566604,2017-10-12,21928,2
566604,2017-10-12,21034,1
566605,2017-10-12,22114,1
566605,2017-10-12,22112,1
566605,2017-10-12,21733,2
566605,2017-10-12,22077,1
566605,2017-10-12,20726,6
566605,2017-10-12,20728,1
566605,2017-10-12,20725,1
566605,2017-10-12,22120,1
566605,2017-10-12,21754,3
566605,2017-10-12,21755,1
566605,2017-10-12,21756,1
566605,2017-10-12,21181,1
566605,2017-10-12,21175,1
566605,2017-10-12,21174,1
566605,2017-10-12,21165,1
566605,2017-10-12,21877,4
566605,2017-10-12,21070,4
566605,2017-10-12,21871,1
566605,2017-10-12,21873,1
566605,2017-10-12,21068,1
566605,2017-10-12,21034,10
566606,2017-10-12,22112,4
566606,2017-10-12,22114,1
566606,2017-10-12,21292,50
566606,2017-10-12,21289,80
566606,2017-10-12,21291,1
566606,2017-10-12,22149,1
566606,2017-10-12,21382,1
566606,2017-10-12,22161,1
566607,2017-10-12,20914,3
566607,2017-10-12,21485,1
566607,2017-10-12,22113,1
566607,2017-10-12,21121,2
566607,2017-10-12,21586,1
566607,2017-10-12,21584,1
566607,2017-10-12,20728,1
566607,2017-10-12,20725,1
566607,2017-10-12,21080,1
566607,2017-10-12,21381,1
566607,2017-10-12,21042,1
566607,2017-10-12,21535,1
566612,2017-10-12,22086,1
566612,2017-10-12,22174,10
566612,2017-10-12,21563,1
566612,2017-10-12,20727,1
566612,2017-10-12,20728,1
566612,2017-10-12,21930,1
566616,2017-10-13,22236,5
566616,2017-10-13,21992,1
566616,2017-10-13,22090,2
566616,2017-10-13,22089,1
566616,2017-10-13,21210,2
566616,2017-10-13,21212,2
566616,2017-10-13,21974,40
566616,2017-10-13,21977,1
566616,2017-10-13,22138,3
566617,2017-10-13,22309,1
566617,2017-10-13,21485,1
566617,2017-10-13,21481,5
566617,2017-10-13,22182,1
566617,2017-10-13,22114,2
566618,2017-10-13,21733,1
566619,2017-10-13,21166,1
566619,2017-10-13,22065,1
566619,2017-10-13,21928,1
566620,2017-10-13,21591,1
566620,2017-10-13,22142,1
566620,2017-10-13,22273,1
566621,2017-10-13,22147,1
566621,2017-10-13,22142,7
566621,2017-10-13,22144,1
566621,2017-10-13,21326,1
566622,2017-10-13,21754,2
566622,2017-10-13,21340,1
566622,2017-10-13,22295,2
566622,2017-10-13,20727,1
566622,2017-10-13,21484,1
566622,2017-10-13,22113,1
566622,2017-10-13,22178,1
566623,2017-10-13,21787,1
566623,2017-10-13,21786,1
566623,2017-10-13,21789,2
566623,2017-10-13,21788,1
566624,2017-10-13,22224,1
566624,2017-10-13,22151,2
566624,2017-10-13,22178,3
566625,2017-10-13,21262,1
566625,2017-10-13,21263,1
566625,2017-10-13,21394,15
566625,2017-10-13,21932,1
566625,2017-10-13,21933,1
566625,2017-10-13,22161,1
566625,2017-10-13,15056,2
566625,2017-10-13,15036,2
566625,2017-10-13,22110,1
566625,2017-10-13,22219,1
566625,2017-10-13,21136,40
566625,2017-10-13,20726,1
566625,2017-10-13,21559,1
566625,2017-10-13,20984,1
566625,2017-10-13,21117,2
566625,2017-10-13,21261,1
566625,2017-10-13,21264,1
566627,2017-10-13,22193,2
566627,2017-10-13,20725,10
566627,2017-10-13,20728,1
566628,2017-10-13,21464,1
566629,2017-10-13,21770,1
566629,2017-10-13,21908,1
566629,2017-10-13,22114,1
566629,2017-10-13,22112,1
566629,2017-10-13,21930,1
566629,2017-10-13,20727,4
566629,2017-10-13,20726,1
566630,2017-10-13,15044,1
566630,2017-10-13,15044,3
566630,2017-10-13,15044,1
566632,2017-10-13,21210,3
566634,2017-10-13,21165,5
566634,2017-10-13,21175,1
566634,2017-10-13,21166,3
566634,2017-10-13,21181,5
566647,2017-10-13,21201,1
566647,2017-10-13,22090,2
566647,2017-10-13,20752,1
566647,2017-10-13,16169,1
566647,2017-10-13,22086,1
566647,2017-10-13,21212,1
566647,2017-10-13,21086,1
566647,2017-10-13,21094,2
566647,2017-10-13,21080,1
566647,2017-10-13,21621,1
566647,2017-10-13,21584,1
566647,2017-10-13,21034,16
566647,2017-10-13,20969,1
566647,2017-10-13,21498,1
566647,2017-10-13,21039,1
566647,2017-10-13,21242,1
566647,2017-10-13,20676,1
566648,2017-10-13,22086,1
566649,2017-10-13,21181,1
566649,2017-10-13,21174,1
566649,2017-10-13,21175,1
566649,2017-10-13,22086,1
566667,2017-10-13,22095,1
566667,2017-10-13,21845,2
566667,2017-10-13,22191,1
566667,2017-10-13,21530,1
566667,2017-10-13,21401,2
566667,2017-10-13,21400,1
566667,2017-10-13,21669,1
566667,2017-10-13,21668,40
566668,2017-10-13,15056,2
566669,2017-10-13,22086,1
566669,2017-10-13,21479,1
566669,2017-10-13,22114,1
566669,2017-10-13,22111,1
566669,2017-10-13,22077,1
566669,2017-10-13,21524,2
566669,2017-10-13,21523,6
566669,2017-10-13,21704,1
566669,2017-10-13,21917,3
566669,2017-10-13,21889,1
566669,2017-10-13,21888,2
566673,2017-10-13,21136,2
566673,2017-10-13,22138,1
566673,2017-10-13,21974,1
566674,2017-10-13,21889,1
566674,2017-10-13,22147,1
566674,2017-10-13,22149,1
566674,2017-10-13,22150,1
566674,2017-10-13,20972,3
566674,2017-10-13,20971,1
566674,2017-10-13,22273,1
566694,2017-10-13,20682,1
566694,2017-10-13,20727,1
566694,2017-10-13,20725,2
566694,2017-10-13,20728,1
566694,2017-10-13,20726,1
566705,2017-10-13,21915,1
566705,2017-10-13,21914,1
566705,2017-10-13,22112,1
566705,2017-10-13,22111,1
566705,2017-10-13,22113,1
566707,2017-10-13,21124,1
566707,2017-10-13,21122,2
566708,2017-10-13,21181,2
566708,2017-10-13,22111,1
566708,2017-10-13,22197,1
566709,2017-10-13,20724,1
566709,2017-10-13,20727,2
566709,2017-10-13,20726,1
566709,2017-10-13,20719,25
566709,2017-10-13,20723,1
566709,2017-10-13,21669,1
566709,2017-10-13,21213,1
566709,2017-10-13,21975,2
566713,2017-10-13,21394,1
566713,2017-10-13,22161,1
566713,2017-10-13,22138,2
566713,2017-10-13,21787,1
566713,2017-10-13,21533,1
566713,2017-10-13,21539,1
566713,2017-10-13,21563,1
566713,2017-10-13,15044,1
566713,2017-10-13,21894,2
566717,2017-10-13,21218,1
566717,2017-10-13,22227,1
566717,2017-10-13,21389,1
566717,2017-10-13,21385,1
566717,2017-10-13,21114,50
566717,2017-10-13,22219,1
566717,2017-10-13,21981,1
566717,2017-10-13,22173,2
566717,2017-10-13,22244,1
566717,2017-10-13,21936,6
566717,2017-10-13,21380,1
566717,2017-10-13,21933,4
566717,2017-10-13,20828,1
566717,2017-10-13,21790,1
566717,2017-10-13,22255,3
566717,2017-10-13,22254,25
566717,2017-10-13,22175,1
566717,2017-10-13,21934,3
566717,2017-10-13,22176,1
566717,2017-10-13,21735,2
566717,2017-10-13,20713,1
566717,2017-10-13,22252,1
566717,2017-10-13,21181,1
566718,2017-10-13,15056,4
566718,2017-10-13,15056,8
566718,2017-10-13,15056,1
566718,2017-10-13,20679,1
566720,2017-10-13,21955,1
566720,2017-10-13,21524,4
566720,2017-10-13,20679,1
566720,2017-10-13,21621,1
566720,2017-10-13,22113,1
566720,2017-10-13,22028,1
566720,2017-10-13,22023,1
566720,2017-10-13,21175,20
566720,2017-10-13,22116,1
566720,2017-10-13,22117,1
566720,2017-10-13,21172,1
566720,2017-10-13,22119,1
566720,2017-10-13,21755,1
566720,2017-10-13,21317,1
566720,2017-10-13,21770,100
566720,2017-10-13,21903,3
566720,2017-10-13,21181,1
566720,2017-10-13,21982,1
566720,2017-10-13,21984,3
566720,2017-10-13,21331,1
566720,2017-10-13,22173,1
566720,2017-10-13,22178,2
566720,2017-10-13,22199,1
566720,2017-10-13,22203,1
566720,2017-10-13,21390,1
566720,2017-10-13,21929,1
566720,2017-10-13,21974,1
566721,2017-10-13,22086,3
566721,2017-10-13,21791,1
566721,2017-10-13,21889,1
566721,2017-10-13,21888,3
566721,2017-10-13,22273,1
566721,2017-10-13,22150,1
566721,2017-10-13,22147,1
566721,2017-10-13,22179,2
566722,2017-10-13,20725,1
566722,2017-10-13,22189,1
566722,2017-10-13,22295,1
566722,2017-10-13,21673,3
566723,2017-10-13,21812,1
566724,2017-10-13,21485,1
566724,2017-10-13,22086,1
566724,2017-10-13,22158,1
566726,2017-10-13,22119,1
566726,2017-10-13,22187,10
566726,2017-10-13,21809,1
566726,2017-10-13,22153,1
566726,2017-10-13,22154,4
566726,2017-10-13,21817,1
566726,2017-10-13,22142,2
566726,2017-10-13,22144,2
566726,2017-10-13,22144,1
566726,2017-10-13,22141,3
566726,2017-10-13,21754,1
566726,2017-10-13,21931,1
566726,2017-10-13,21930,1
566726,2017-10-13,20713,1
566726,2017-10-13,22111,1
566726,2017-10-13,21479,40
566726,2017-10-13,21624,1
566726,2017-10-13,20969,1
566726,2017-10-13,20679,2
566728,2017-10-13,21166,1
566728,2017-10-13,21925,30
566728,2017-10-13,21915,2
566728,2017-10-13,21927,2
566728,2017-10-13,20838,1
566728,2017-10-13,20839,2
566728,2017-10-13,20840,3
566728,2017-10-13,21530,5
566729,2017-10-13,21430,2
566729,2017-10-13,20725,1
566730,2017-10-13,21643,1
566730,2017-10-13,20963,1
566730,2017-10-13,21684,2
566730,2017-10-13,21844,1
566730,2017-10-13,20996,1
566730,2017-10-13,21931,1
566730,2017-10-13,21390,3
566730,2017-10-13,21239,1
566730,2017-10-13,22077,1
566730,2017-10-13,21494,1
566730,2017-10-13,21204,1
566730,2017-10-13,21915,1
566730,2017-10-13,21828,1
566730,2017-10-13,21539,1
566730,2017-10-13,20970,1
566730,2017-10-13,22273,1
566731,2017-10-13,21739,1
566731,2017-10-13,21078,1
566731,2017-10-13,21200,5
566731,2017-10-13,21206,1
566731,2017-10-13,21621,1
566732,2017-10-13,20712,1
566732,2017-10-13,20713,3
566732,2017-10-13,21257,8
566732,2017-10-13,22086,1
566733,2017-10-13,22077,1
566733,2017-10-13,16161,1
566733,2017-10-13,22294,1
566734,2017-10-13,21790,1
566734,2017-10-13,21915,2
566734,2017-10-13,21914,1
566734,2017-10-13,22077,2
566734,2017-10-13,20974,1
566734,2017-10-13,20984,1
566734,2017-10-13,20983,3
566734,2017-10-13,20982,80
566734,2017-10-13,20978,1
566734,2017-10-13,20979,5
566734,2017-10-13,20977,1
566734,2017-10-13,20981,2
566734,2017-10-13,21034,1
566734,2017-10-13,21704,1
566734,2017-10-13,22068,1
566734,2017-10-13,21967,3
566734,2017-10-13,21212,2
566734,2017-10-13,21213,3
566734,2017-10-13,21975,2
566734,2017-10-13,21976,6
566734,2017-10-13,22094,2
566734,2017-10-13,21155,1
566734,2017-10-13,21930,5
566734,2017-10-13,21935,5
566734,2017-10-13,21581,1
566734,2017-10-13,22111,1
566734,2017-10-13,20914,1
566734,2017-10-13,20971,1
566735,2017-10-13,22220,2
566735,2017-10-13,20914,1
566735,2017-10-13,21533,1
566735,2017-10-13,21877,1
566735,2017-10-13,21875,1
566735,2017-10-13,21535,1
566735,2017-10-13,21212,5
566735,2017-10-13,21977,3
566735,2017-10-13,21213,4
566735,2017-10-13,21137,40
566735,2017-10-13,21533,1
566735,2017-10-13,21915,2
566735,2017-10-13,21914,1
566735,2017-10-13,16162,2
566735,2017-10-13,21164,2
566735,2017-10-13,22138,2
566735,2017-10-13,22098,2
566736,2017-10-13,21498,10
566736,2017-10-13,21883,5
566736,2017-10-13,22082,1
566736,2017-10-13,22080,1
566736,2017-10-13,21988,1
566736,2017-10-13,21094,1
566736,2017-10-13,21080,30
566736,2017-10-13,21679,5
566736,2017-10-13,21987,1
566736,2017-10-13,21086,1
566736,2017-10-13,21207,1
566737,2017-10-13,20996,2
566737,2017-10-13,21992,1
566737,2017-10-13,22209,6
566737,2017-10-13,22028,1
566737,2017-10-13,22029,1
566737,2017-10-13,20982,1
566737,2017-10-13,16218,1
566737,2017-10-13,22277,4
566737,2017-10-13,21108,1
566737,2017-10-13,20981,1
566738,2017-10-13,21137,1
566738,2017-10-13,22090,1
566739,2017-10-13,21231,1
566739,2017-10-13,22064,6
566739,2017-10-13,21232,1
566739,2017-10-13,22066,1
566739,2017-10-13,21154,1
566739,2017-10-13,22138,1
566739,2017-10-13,16156,1
566739,2017-10-13,16169,1
566739,2017-10-13,22045,1
566740,2017-10-13,16219,3
566740,2017-10-13,16011,1
566740,2017-10-13,16237,1
566740,2017-10-13,21394,1
566740,2017-10-13,22128,1
566740,2017-10-13,22130,3
566740,2017-10-13,22065,1
566744,2017-10-13,21317,1
566744,2017-10-13,21012,1
566746,2017-10-13,21136,5
566747,2017-10-13,21673,1
566747,2017-10-13,21671,1
566747,2017-10-13,21670,10
566747,2017-10-13,21672,1
566747,2017-10-13,21669,1
566747,2017-10-13,21668,1
566750,2017-10-13,22193,1
566750,2017-10-13,22191,2
566755,2017-10-13,21668,1
566756,2017-10-13,21481,1
566756,2017-10-13,20977,2
566756,2017-10-13,22026,1
566756,2017-10-13,21506,1
566756,2017-10-13,21680,4
566756,2017-10-13,21675,1
566756,2017-10-13,21719,1
566756,2017-10-13,22139,1
566756,2017-10-13,21709,1
566757,2017-10-13,20775,3
